1.07791,14.8931,55.2619,-80.768,1.8341,15.4981,25.8781,-16.6497,-15.0408,-8.91094,56.6303,-45.496,39.2869,-47.2759,-0.0596842,0.523303,21.2202,29.5426,-43.2011,15.6075,-1.66839,3.56619,-36.9702,28.1763,-9.56215,28.7032,-18.2832,36.4572,-56.4828,-1.65786,47.2702,-41.5978,-3.78709,27.5395,17.2918,-28.4243,13.3627,-24.0895,20.8789,-19.1712,18.8916,-25.8238,45.5647,-40.4338,41.0418,-36.7948,-1.14091,16.901,-13.4206,7.17066,18.2463,-31.6686,23.2935,-3.85356,-22.9145,15.955,10.6289,3.97829,-20.7337,3.04796,7.50207,-11.3442,14.4361,9.56077,
-49.1317,-5.79704,-2.75345,44.1617,-6.70206,8.24623,-40.0969,9.62481,22.1244,-25.3333,22.7776,-13.2881,-22.0912,50.2755,-8.86519,-34.354,44.7746,-45.3922,-2.59979,21.8037,4.19961,-3.94996,30.7376,-33.7291,-3.33469,-6.49455,-0.409458,11.137,2.79555,21.8859,-38.9005,38.8012,-33.174,9.48796,-8.91235,-0.757244,16.1794,6.42157,-13.9076,-4.98302,7.15676,8.17053,-5.08725,-3.31476,-6.74337,-15.2549,20.4496,17.3912,14.0205,-48.4735,6.86243,16.011,-12.4112,1.08767,23.1586,-2.2551,-23.1108,-28.1935,71.8218,-30.4376,-17.9975,22.0824,-19.6358,22.471,
-7.21028,6.91887,0.321521,3.44676,-50.2643,19.4789,51.0122,-19.723,-41.4321,44.6611,-8.4187,2.15844,-19.1046,-13.2674,32.3522,-16.3579,-0.210802,25.5242,-3.71346,-7.12359,-3.47134,-43.7218,23.051,21.9257,20.9715,-23.6732,9.81,-19.1392,-8.83497,29.9205,-46.1848,43.9107,-6.36216,-2.71096,6.82352,-12.6308,-11.1217,2.90129,39.4128,-27.8234,-12.8185,6.19146,-2.70587,21.6326,-29.4743,48.3901,-23.9329,-24.8291,-0.794463,18.9144,3.55177,-5.50957,19.8172,-29.1289,-0.333391,10.5977,16.9422,-19.0138,-13.6372,22.4566,-17.4909,19.9992,-6.43789,-11.2315,
2.59109,49.2999,-39.5798,-12.5506,52.8428,-25.2351,-26.6892,15.8529,-3.13675,25.2068,-58.9863,44.9754,19.1609,-15.0043,-13.0749,10.8433,-12.9765,-13.3371,7.26112,11.7293,-8.38031,47.7661,-13.3649,-29.9994,-41.3371,40.368,-3.67146,31.2281,-17.0584,-6.54952,12.8563,-19.9119,-1.99302,17.5368,-23.4263,27.7329,1.89685,-21.4934,-11.7777,13.9679,39.1834,-30.5592,-25.6332,31.5269,4.69318,-41.2037,27.2697,7.74206,-12.2883,23.8582,-20.6003,2.41497,-9.93674,9.03048,-4.52906,8.79537,-15.0875,27.2134,-19.6938,-9.12639,41.634,-37.7795,10.6727,-23.1882,
18.4131,-48.1491,-4.56731,24.7332,4.15795,-8.0167,-21.4207,41.6276,6.17028,-21.5925,2.59409,-18.293,-7.49559,28.4614,-19.8378,21.1943,-5.9113,4.37999,16.5474,-30.8022,6.55512,-16.5784,-18.7347,28.5359,52.3062,-21.2024,-22.7789,-23.2363,5.40803,20.2233,-4.49697,13.1342,-13.8002,-5.18304,4.50959,14.7495,-25.6989,34.4928,-22.9607,-0.247528,-30.9333,39.8168,16.8279,-22.8515,-24.3593,47.9834,-29.3488,-5.55779,29.7778,-28.6042,-2.99361,6.10603,4.41789,21.7916,-14.2008,-9.40332,-6.38702,15.0138,6.56646,-33.7283,19.4311,-5.30051,11.0034,22.6719,
4.99442,1.76619,44.4384,-20.7724,-15.201,19.8191,7.19587,-64.4856,25.8282,-0.471555,35.6996,6.94835,-23.8853,8.27686,-26.9032,10.9347,20.1119,-29.7244,1.35616,14.39,5.29397,1.20981,22.6999,-20.7439,-29.8664,-13.9487,33.8318,15.1665,2.3663,-15.0725,-0.201302,-23.905,44.2779,-17.4768,-5.09158,-2.88694,-15.7717,10.2505,24.4335,7.59766,-22.5831,-5.75918,11.8688,-35.1122,45.7149,-25.7446,11.7827,18.7005,-47.9078,32.2969,5.57289,-8.06494,0.471793,-21.7642,21.9915,-7.94257,10.0232,-21.5054,23.3883,14.0157,-23.9411,-1.78217,8.54352,-25.4167,
-15.3211,-7.84637,-7.45107,0.987157,-35.7951,17.947,30.727,34.5273,-4.08165,-75.5294,24.1227,1.58673,16.9901,-32.8501,35.6682,17.4533,-54.1029,46.1226,-14.3565,-1.79378,-18.8384,22.096,-19.0366,-14.9895,49.5831,-2.56981,-19.7441,0.0263485,8.25211,-29.6056,13.7763,23.4326,-28.7128,11.1685,2.96899,-2.87105,30.5305,-15.5298,-35.6824,-13.6095,58.6763,-29.5307,-7.07727,47.2634,-25.8245,-15.5003,7.43842,-17.2908,17.4427,2.88675,2.0343,3.86869,-17.6874,8.64375,-1.073,4.86779,6.2242,3.98429,-48.0729,41.0902,-12.4898,17.5639,-18.9899,22.2957,
5.6179,21.909,-0.809148,0.757318,37.3934,-37.3868,-12.58,-28.3938,-3.01862,82.3162,-23.0716,-41.786,16.5423,23.2123,5.46768,-46.7871,22.6882,-22.0289,27.3308,-2.30713,14.1681,-30.3838,16.328,26.8398,-39.4817,-10.6165,29.031,-17.5119,-5.82716,17.8612,31.3274,-30.6107,-20.534,17.6233,9.64452,-20.7746,0.067736,-9.1922,29.8452,19.1643,-22.429,-8.62253,-2.0995,-13.9788,4.36585,18.9054,-13.2975,33.2517,-1.45222,-43.0299,6.98607,-0.300444,19.4928,-0.382905,3.159,-16.4851,-2.13439,-0.189203,24.5369,-6.83312,-10.5043,-12.4433,19.2905,-2.8091,
-1.55073,-13.5747,-28.3846,15.9507,-2.84728,31.6335,-27.4225,26.0804,-26.4368,21.2073,-23.6878,22.4766,0.133501,-34.3582,14.7146,-15.95,45.2881,24.5064,-61.2864,13.1836,-13.8833,30.5875,-33.064,23.4091,-19.8947,39.2003,-12.754,-25.9554,28.5212,-1.02258,-32.2032,-10.8857,52.0285,-25.711,21.3322,-26.8651,20.8385,-2.93663,-2.58756,-21.6275,-20.4673,50.3868,3.99993,-16.5052,18.7084,-27.1382,12.2554,-31.5244,17.7597,6.72788,20.9239,-1.23786,-24.0701,8.33752,-28.4408,29.9933,11.991,-13.725,2.09635,-22.2546,12.2604,30.7708,-24.004,-15.6287,
18.6923,-17.1641,42.7405,-37.033,9.41831,-18.9033,26.2387,3.06723,6.46223,-47.214,19.0795,5.00119,-0.470382,25.7158,-14.5364,18.6705,-30.6023,-32.9991,37.935,-15.0757,51.8172,-47.7845,31.4199,-16.1714,-9.44057,-6.77141,-0.65081,28.1558,-10.5561,-17.3011,11.3833,16.6105,10.3698,-41.6696,-1.9075,11.891,21.1152,-23.7396,5.83152,16.674,-1.36692,-10.0947,-10.7075,-2.10079,-8.42407,36.8545,-8.5312,-16.5289,19.0515,8.1461,-45.6088,7.13152,25.9282,-4.25185,15.6515,-11.0066,-33.2527,26.8587,5.21917,-2.84768,-1.84894,-7.01269,-8.1684,27.3779,
-2.86498,30.6241,-15.071,15.673,-4.82282,-28.7344,-1.55931,14.6468,13.1901,-7.522,-0.243729,21.198,-21.6121,-7.85301,-16.5434,12.8418,16.7765,0.440691,9.95601,3.21334,-41.9811,24.7136,-17.8366,-5.04443,40.8119,-3.7196,-19.5403,-0.496365,2.34063,-1.0767,1.77383,4.61183,-23.1441,23.8445,1.58317,16.0967,-40.4416,9.18057,13.1769,0.797545,-15.9592,14.4342,-13.6024,30.1719,-15.1384,-18.7394,6.8408,17.8962,-27.386,13.9151,22.5929,-20.0226,-0.77923,-4.17803,-10.852,19.4816,7.2832,-7.42843,-18.3019,21.5564,1.05928,-15.935,0.966862,11.5305,
-13.5908,-25.5237,-25.1076,25.3713,-1.45123,37.4408,5.81962,-53.7622,10.2505,16.8981,1.77772,-20.622,0.536875,13.2479,4.60367,21.9874,-35.3787,4.18354,-1.06032,2.62274,-13.3949,9.10576,32.4406,-15.4837,-9.14211,-22.3261,22.3809,-3.68123,1.39737,7.14124,2.31094,-8.00739,-19.3445,28.5726,-16.7313,16.9017,-16.8346,26.5759,-35.627,0.0985824,43.4633,-47.5616,31.6458,-14.5103,-6.15415,14.4811,2.79352,-4.52767,-10.2604,-4.32495,9.59604,14.0362,-21.0366,2.28665,32.7641,-38.5874,5.00879,-1.27965,24.4952,-35.7373,27.4572,-5.4238,16.157,-30.4105,
-32.8653,33.8369,39.3944,-43.7792,-6.50717,3.22117,-11.6616,20.3235,-5.35628,4.30615,-9.19766,4.91748,7.49524,-0.507205,7.36839,-30.1731,-1.11932,13.9629,6.15386,3.01786,6.02672,0.40972,-12.3729,-22.8125,8.78724,34.5863,-29.7895,28.4879,-35.3409,21.4933,-9.97266,8.77403,-8.68944,29.5834,-36.8067,-3.3486,-6.92713,48.0377,-14.9731,-15.3506,6.64061,-8.5617,1.65203,10.7377,-0.827992,-16.0476,-3.28728,30.0376,-14.6509,12.784,-23.35,-4.35014,30.7165,-22.351,-12.7282,20.4779,14.8139,-13.6048,-11.7664,16.3478,-20.022,0.696038,19.7928,-10.1902,
34.2096,-11.6646,-31.9076,28.2231,-3.80149,-8.21081,13.7154,-0.52489,-4.15018,3.73567,2.98488,-7.34798,-13.5143,7.63476,-7.30118,7.96,34.1784,-5.83692,-35.2197,-0.0513563,9.42267,-2.7273,-15.5363,37.5547,-1.98715,-15.7662,0.861405,8.62424,-21.5258,19.4465,-19.8371,6.93545,24.0271,-29.6372,12.0773,11.8136,15.1171,-54.3511,16.2863,21.1495,-23.9669,24.4865,-7.17728,-8.92974,11.6899,4.22335,-12.1915,-12.3515,25.5527,-26.6844,12.0509,15.422,-13.8092,15.3626,-14.5247,-10.8817,6.01105,13.0285,-18.302,30.2908,-21.4954,-2.54379,3.0547,-3.19471,
