0,2.93593e-05,0,0
1,2.8315e-05,-7.76064e-06,0
2,2.52565e-05,-1.49692e-05,0
3,2.04012e-05,-2.11129e-05,0
4,1.40947e-05,-2.57547e-05,0
5,6.78559e-06,-2.85643e-05,0
6,-1.00629e-06,-2.9342e-05,0
7,-8.72658e-06,-2.80323e-05,0
8,-1.58261e-05,-2.47285e-05,0
9,-2.17998e-05,-1.96656e-05,0
10,-2.62226e-05,-1.32037e-05,0
11,-2.87801e-05,-5.80256e-06,0
12,-2.92903e-05,2.01139e-06,0
13,-2.77168e-05,9.68226e-06,0
14,-2.41716e-05,1.66643e-05,0
15,-1.89069e-05,2.2461e-05,0
16,-1.22972e-05,2.66598e-05,0
17,-4.81271e-06,2.89621e-05,0
18,3.01413e-06,2.92041e-05,0
19,1.06266e-05,2.73686e-05,0
20,1.7483e-05,2.35862e-05,0
21,2.30958e-05,1.81259e-05,0
22,2.70656e-05,1.13762e-05,0
23,2.911e-05,3.81721e-06,0
24,2.90837e-05,-4.01333e-06,0
25,2.69883e-05,-1.15584e-05,0
26,2.29731e-05,-1.82812e-05,0
27,1.73237e-05,-2.37035e-05,0
28,1.04418e-05,-2.74396e-05,0
29,2.81722e-06,-2.92238e-05,0
30,-5.00781e-06,-2.8929e-05,0
31,-1.24766e-05,-2.65763e-05,0
32,-1.90578e-05,-2.2333e-05,0
33,-2.42834e-05,-1.6501e-05,0
34,-2.77814e-05,-9.49522e-06,0
35,-2.93032e-05,-1.81392e-06,0
36,-2.87404e-05,5.99641e-06,0
37,-2.61331e-05,1.33802e-05,0
38,-2.16667e-05,1.98121e-05,0
39,-1.5659e-05,2.48347e-05,0
40,-8.53743e-06,2.80905e-05,0
41,-8.08489e-07,2.93481e-05,0
42,6.97796e-06,2.8518e-05,0
43,1.4268e-05,2.56591e-05,0
44,2.05431e-05,2.09749e-05,0
45,2.53568e-05,1.47986e-05,0
46,2.83666e-05,7.56961e-06,0
47,2.93586e-05,-1.97891e-07,0
48,2.8262e-05,-7.95132e-06,0
49,2.5155e-05,-1.51391e-05,0
50,2.02585e-05,-2.12499e-05,0
51,1.39208e-05,-2.58491e-05,0
52,6.5929e-06,-2.86094e-05,0
53,-1.20404e-06,-2.93346e-05,0
54,-8.91532e-06,-2.79729e-05,0
55,-1.59924e-05,-2.46213e-05,0
56,-2.19318e-05,-1.95182e-05,0
57,-2.63111e-05,-1.30267e-05,0
58,-2.88186e-05,-5.60844e-06,0
59,-2.9276e-05,2.20877e-06,0
60,-2.76509e-05,9.86886e-06,0
61,-2.40587e-05,1.68269e-05,0
62,-1.87551e-05,2.25879e-05,0
63,-1.21172e-05,2.67421e-05,0
64,-4.61739e-06,2.89939e-05,0
65,3.21091e-06,2.91831e-05,0
66,1.08108e-05,2.72964e-05,0
67,1.76416e-05,2.34678e-05,0
68,2.32175e-05,1.79698e-05,0
69,2.71417e-05,1.11935e-05,0
70,2.91351e-05,3.62091e-06,0
71,2.90559e-05,-4.20927e-06,0
72,2.69098e-05,-1.174e-05,0
73,2.28494e-05,-1.84356e-05,0
74,1.71635e-05,-2.38197e-05,0
75,1.02567e-05,-2.75094e-05,0
76,2.62018e-06,-2.92421e-05,0
77,-5.20269e-06,-2.88946e-05,0
78,-1.26555e-05,-2.64916e-05,0
79,-1.92079e-05,-2.22041e-05,0
80,-2.4394e-05,-1.6337e-05,0
81,-2.78448e-05,-9.30774e-06,0
82,-2.93147e-05,-1.61637e-06,0
83,-2.86993e-05,6.19e-06,0
84,-2.60423e-05,1.3556e-05,0
85,-2.15327e-05,1.99577e-05,0
86,-1.54913e-05,2.49396e-05,0
87,-8.3479e-06,2.81474e-05,0
88,-6.10655e-07,2.93529e-05,0
89,7.17003e-06,2.84703e-05,0
90,1.44407e-05,2.55623e-05,0
91,2.0684e-05,2.0836e-05,0
92,2.54559e-05,1.46274e-05,0
93,2.8417e-05,7.37824e-06,0
94,2.93566e-05,-3.95773e-07,0
95,2.82078e-05,-8.14163e-06,0
96,2.50524e-05,-1.53083e-05,0
97,2.01148e-05,-2.1386e-05,0
98,1.37463e-05,-2.59423e-05,0
99,6.39991e-06,-2.86532e-05,0
100,0,0,0
101,0,0,5.91883e-05
102,0,0,0.000118377
103,0,0,0.000177565
104,0,0,0.000236753
105,0,0,0.000295941
106,0,0,0.000295941
107,0,0,0.000295941
108,0,0,0.000295941
109,0,0,0.000295941
110,0,0,0.000295941
111,0,0,0.000295941
112,0,0,0.000295941
113,0,0,0.000295941
114,0,0,0.000295941
115,0,0,0.000295941
116,0,0,0.000295941
117,0,0,0.000295941
118,0,0,0.000295941
119,0,0,0.000295941
120,0,0,0.000295941
121,0,0,0.000295941
122,0,0,0.000295941
123,0,0,0.000295941
124,0,0,0.000295941
125,0,0,0.000295941
126,0,0,0.000295941
127,0,0,0.000295941
128,0,0,0.000295941
129,0,0,0.000295941
130,0,0,0.000295941
131,0,0,0.000295941
132,0,0,0.000295941
133,0,0,0.000295941
134,0,0,0.000295941
135,0,0,0.000295941
136,0,0,0.000295941
137,0,0,0.000295941
138,0,0,0.000295941
139,0,0,0.000295941
140,0,0,0.000295941
141,0,0,0.000295941
142,0,0,0.000295941
143,0,0,0.000295941
144,0,0,0.000295941
145,0,0,0.000295941
146,0,0,0.000295941
147,0,0,0.000295941
148,0,0,0.000295941
149,0,0,0.000295941
150,0,0,0.000295941
151,0,0,0.000295941
152,0,0,0.000295941
153,0,0,0.000295941
154,0,0,0.000295941
155,0,0,0.000295941
156,0,0,0.000295941
157,0,0,0.000295941
158,0,0,0.000295941
159,0,0,0.000295941
160,0,0,0.000295941
161,0,0,0.000295941
162,0,0,0.000295941
163,0,0,0.000295941
164,0,0,0.000295941
165,0,0,0.000295941
166,0,0,0.000295941
167,0,0,0.000295941
168,0,0,0.000295941
169,0,0,0.000295941
170,0,0,0.000295941
171,0,0,0.000295941
