0,-36.8317,1.07791,7873.89
1,-8.05844,-14.8931,7879.8
2,-33.8918,55.2619,7885.69
3,-8.91746,80.768,7891.57
4,5.33968,1.8341,7897.43
5,-39.0163,-15.4981,7903.28
6,21.8548,25.8781,7909.12
7,34.9173,16.6497,7914.94
8,-25.2391,-15.0408,7920.74
9,7.60342,8.91094,7926.53
10,46.5415,56.6303,7932.31
11,-5.04539,45.496,7938.07
12,-74.9773,39.2869,7943.82
13,-27.22,47.2759,7949.55
14,24.8047,-0.0596842,7955.27
15,-27.4285,-0.523303,7960.97
16,-0.889603,21.2202,7966.66
17,39.2561,-29.5426,7972.34
18,-3.73244,-43.2011,7978
19,-17.355,-15.6075,7983.65
20,-45.0041,-1.66839,7989.28
21,-39.2824,-3.56619,7994.9
22,18.2341,-36.9702,8000.51
23,-11.4676,-28.1763,8006.1
24,-30.0579,-9.56215,8011.68
25,5.30212,-28.7032,8017.24
26,-0.900994,-18.2832,8022.79
27,4.51474,-36.4572,8028.33
28,1.12792,-56.4828,8033.85
29,-30.1013,1.65786,8039.36
30,-7.34191,47.2702,8044.86
31,10.6352,41.5978,8050.34
32,-15.5774,-3.78709,8055.8
33,-22.916,-27.5395,8061.26
34,-17.2411,17.2918,8066.7
35,-26.8529,28.4243,8072.12
36,-44.7817,13.3627,8077.54
37,-14.4517,24.0895,8082.94
38,22.6,20.8789,8088.32
39,-21.4138,19.1712,8093.69
40,-23.0821,18.8916,8099.05
41,18.0171,25.8238,8104.4
42,-12.6776,45.5647,8109.73
43,-9.51333,40.4338,8115.05
44,21.1608,41.0418,8120.36
45,4.74343,36.7948,8125.65
46,-11.4984,-1.14091,8130.93
47,-20.2506,-16.901,8136.19
48,-2.03048,-13.4206,8141.45
49,-5.59867,-7.17066,8146.69
50,-39.9019,18.2463,8151.91
51,-28.5632,31.6686,8157.13
52,-39.3653,23.2935,8162.33
53,-45.9881,3.85356,8167.52
54,6.64703,-22.9145,8172.69
55,17.8136,-15.955,8177.85
56,-6.18887,10.6289,8183
57,-9.98904,-3.97829,8188.14
58,-9.62407,-20.7337,8193.26
59,-15.4568,-3.04796,8198.37
60,3.14041,7.50207,8203.47
61,18.3955,11.3442,8208.55
62,-12.482,14.4361,8213.63
63,12.1342,-9.56077,8218.69
64,-36.6862,49.1317,6961.42
65,9.59292,-5.79704,6969.61
