2.82884,5.84754,-37.6553,-28.3945,44.991,29.6952,-48.0142,11.0364,-1.16328,30.9572,-24.4326,33.7707,-52.5956,-26.2911,25.6343,36.9828,-3.85807,24.663,-27.8955,-26.8302,-4.24608,2.5593,0.0965642,39.4244,-12.7021,15.3014,-22.8681,-0.367802,-18.3366,8.7083,-6.66396,15.3557,12.4696,10.676,-16.8616,-14.2607,1.56006,4.08319,-21.6314,25.0378,23.8836,-30.6221,14.2487,21.4011,-68.5796,22.1489,18.0358,11.4666,-9.87691,24.1416,-37.6011,-30.722,61.6334,-12.7977,-7.19254,3.25902,-4.50601,-12.7636,12.3712,11.4712,-6.71813,-17.2451,37.8297,-34.8198,
28.7078,0.383699,-6.33844,18.1668,-45.5851,66.345,1.25063,-61.3983,5.98011,25.175,-2.85209,-22.5088,30.9982,0.212154,14.3507,-8.92719,-48.3234,17.9747,6.4773,-8.74434,30.6887,28.1374,-36.3885,1.11852,-41.0317,7.70716,35.0852,2.74044,-11.4988,17.1128,-14.0746,-7.94959,9.08106,-13.7841,-0.714798,14.6936,-28.3618,47.8013,11.4698,-54.4215,12.0248,15.1846,-17.3227,-21.5701,46.8977,11.3913,-37.2379,15.1016,9.17104,-44.1621,24.8591,16.5134,-6.49063,-28.0916,48.4914,-8.9012,-34.237,-6.00075,51.7919,-25.3915,-33.7158,51.0053,-23.039,12.6461,
18.5798,-30.1384,23.7547,12.5971,-21.144,-17.8306,-9.18884,26.8778,37.9452,-38.0981,12.463,-45.811,43.6194,6.8633,-39.0946,21.3591,-11.0083,31.9722,-14.0412,27.5296,-50.6797,-23.0374,44.536,-11.9458,23.7756,6.48701,-14.4453,-24.0032,9.04491,9.8758,-10.6,1.67335,-1.67157,26.8411,-11.4594,-2.35466,9.33598,-43.1638,14.1197,8.42847,23.4832,-21.6306,12.5157,17.7354,-34.3467,-15.8824,23.0045,-6.40842,4.5362,22.0758,-20.0485,19.2517,-28.451,10.5143,-23.9765,12.0374,39.0495,-10.9729,-42.4663,23.6771,25.484,-29.7827,1.36655,-10.6241,
-31.9037,-13.7069,16.1082,11.1546,9.54168,-38.2692,57.3206,-27.4546,-15.8358,-24.2437,32.3778,34.1058,-23.8299,-28.9239,19.6254,0.752886,18.4082,-27.5026,-6.26682,20.4863,-8.89708,13.91,-13.2582,7.61324,15.8901,-39.8719,-5.36097,46.4825,-26.3067,-18.6381,54.3557,-8.7771,-24.2611,-27.2205,25.3577,-13.873,33.0042,0.432325,-18.1336,14.5989,-13.1535,-1.78955,-19.483,1.36254,47.3289,-15.9724,-7.74934,0.795795,-15.2699,24.5025,-28.3262,-5.99825,35.3919,1.06133,-4.1186,-15.6817,-17.2449,29.9776,0.10611,-9.26625,-1.85307,-6.93981,27.3483,-35.9516,
20.4609,14.5031,-4.9684,-52.1105,28.8488,18.0445,-23.2609,13.9084,-19.1143,27.9555,5.63105,-22.2254,-33.0657,49.1707,1.08564,-22.3621,26.892,-35.1497,9.42812,4.68314,11.0415,4.06851,-0.419338,-34.9846,-2.2936,38.5196,5.77845,-34.5924,45.5403,-21.9293,-42.9373,7.86931,31.8715,25.616,-15.4519,-12.6529,-19.4442,3.96939,13.8684,-0.545683,-5.47683,11.4069,17.839,-20.1041,-35.2724,29.5715,15.0048,-23.302,23.6416,-34.2942,37.342,5.59258,-49.8744,15.7357,22.3155,-3.54332,0.630076,-13.7127,-5.17144,9.24151,2.31534,20.2723,-25.7233,14.9566,
-7.90744,14.5727,-33.1291,35.5488,29.4625,-45.3076,6.91457,3.18611,-3.57095,17.0179,-30.9578,13.5303,28.3917,-28.7774,6.90674,-22.0175,19.5565,10.852,14.1325,-38.0957,2.07492,3.26582,0.333552,29.6368,-12.6002,-0.205504,-31.1386,23.7903,-21.1416,21.8191,21.0173,-4.73825,-30.4916,-0.559917,-1.88627,12.9241,17.2285,-6.1116,-8.68692,-5.16596,2.45138,-15.518,18.1466,13.9992,-1.28531,-27.2341,7.60797,10.8488,-15.6981,29.4315,-27.103,-2.33115,34.3004,-23.1252,-20.9819,23.7708,-2.40735,-12.6472,47.4321,-39.5496,3.41632,-26.2154,15.406,29.8346,
16.9535,-9.66831,33.9565,-20.3735,-43.7345,37.392,-14.1599,3.14453,37.5702,-28.5073,-12.6222,4.86084,2.23561,12.2239,-7.32161,12.9998,-41.1214,34.7138,-12.026,3.67119,20.7466,-19.6081,-21.6921,35.4537,-28.6792,5.51145,35.2109,-27.5828,-8.27939,20.8033,-29.5722,10.3034,32.2767,-28.4806,4.36934,-1.50122,-4.90807,-1.50743,17.1219,-5.28942,-8.314,23.8957,-33.3577,-4.08889,15.7436,18.9373,-21.8547,23.2697,-26.9994,0.310696,9.64584,-7.40381,-2.58845,24.3109,-1.51382,-28.9348,13.982,19.8188,-51.4807,32.5285,4.95509,10.9248,-2.11841,-21.5726,
-13.0265,-13.4493,12.2139,-14.0876,10.6269,44.7392,-25.4993,-17.0287,-26.5507,37.0638,-23.5786,47.409,-29.075,-5.39324,-21.7059,48.5458,-10.284,-21.8878,8.01898,-9.04494,9.06489,7.65254,10.0212,-35.3589,40.4558,-39.9027,17.4904,-0.993385,18.7364,-28.4089,20.7219,-3.16169,-26.5605,16.358,9.1402,25.3016,-40.1462,3.1331,0.630516,-4.19826,23.7294,-10.9897,-2.455,-0.47892,10.7313,-5.79008,-18.7308,-2.47299,33.7847,-22.6258,18.0835,-1.83515,-17.7473,-1.83008,-4.97655,38.2001,-24.337,-15.7071,20.1219,5.82913,-4.24173,-13.4981,1.58654,-0.803727,
6.80072,-11.74,-9.26313,31.1644,-22.3934,-43.1245,22.9817,45.3171,-27.2945,-12.8224,51.3764,-55.2665,2.37339,-1.77082,34.3566,-24.5347,10.6294,-12.2163,0.949294,35.3241,-46.2915,2.56537,33.2976,-34.5936,25.3451,-15.382,8.07035,7.53801,-19.169,11.6226,-13.6052,14.4434,0.777384,15.4179,-24.6863,-23.2919,23.1929,31.5991,-28.4545,10.812,-17.4948,0.00376651,9.61243,12.2702,-21.7087,-4.22117,20.8666,1.22459,-5.54713,2.39322,-23.8005,10.7309,20.4464,-17.3672,3.42431,-3.67597,5.62845,11.1075,-7.40923,-11.7512,-5.37032,3.97331,12.1875,7.46381,
-14.7567,30.4926,-26.6574,14.5785,29.8966,-22.3082,5.3722,-6.81677,-14.7755,22.8527,-26.7291,0.531609,36.9532,1.68141,-14.401,-25.0112,-4.63591,37.1857,0.755236,-35.5364,36.4223,-26.1162,5.64424,13.3387,-20.5069,45.2025,-53.9165,0.499487,18.6598,14.5643,7.43814,-39.3392,26.5746,-26.4545,15.6163,9.60786,7.9807,-16.9214,-8.26304,15.6752,-19.126,20.1382,-0.190655,-11.8853,-0.332933,15.7503,12.107,-38.4178,-3.39838,17.2075,11.3025,-2.32912,-7.08275,8.00281,13.1487,-48.6631,22.9988,-0.351496,7.54579,0.0820437,-2.83048,34.7819,-42.4375,-2.43819,
