0,78.5301,-25.9451,7864.92
1,52.1635,-32.3665,7870.85
2,23.6292,11.6852,7876.76
3,-46.4337,61.2617,7882.67
4,-92.4291,55.973,7888.55
5,13.9377,10.4202,7894.42
6,35.286,-17.0254,7900.28
7,-33.6517,-31.7603,7906.12
8,1.66408,-53.8283,7911.95
9,5.67918,-9.0594,7917.76
10,-28.4768,40.5167,7923.56
11,-17.4423,13.5844,7929.34
12,-13.0269,16.4969,7935.11
13,-11.9035,46.2017,7940.87
14,-11.2533,30.8212,7946.61
15,-1.18772,5.7211,7952.33
16,1.75404,-4.99552,7958.05
17,-5.50955,0.0830426,7963.74
18,25.8923,8.41759,7969.43
19,34.6165,19.5926,7975.1
20,-4.9977,50.7527,7980.75
21,-27.8723,50.1327,7986.39
22,-33.915,-2.50413,7992.02
23,-36.3314,-15.9261,7997.63
24,-15.4638,13.3307,8003.23
25,4.59124,13.0244,8008.82
26,-30.0342,28.7554,8014.39
27,-62.8513,28.8708,8019.95
28,-46.9538,-40.9166,8025.49
29,-12.5839,-30.0621,8031.02
30,36.9049,9.63581,8036.53
31,33.7299,-41.2453,8042.04
32,16.8212,-5.87952,8047.52
33,54.0331,61.3609,8053
34,26.6071,9.66606,8058.46
35,-13.4907,-9.84203,8063.91
36,4.84613,10.874,8069.34
37,1.74598,-9.63854,8074.76
38,1.53848,-9.16696,8080.17
39,-11.4563,3.54345,8085.56
40,-19.8451,0.585087,8090.94
41,11.8682,-16.3608,8096.3
42,3.98613,-46.5736,8101.66
43,-11.9981,-35.0908,8107
44,-16.8369,11.9921,8112.32
45,-14.5642,9.00426,8117.63
46,18.5713,-34.3517,8122.93
47,14.2031,-17.4039,8128.22
48,18.9482,42.9225,8133.49
49,34.5433,31.4538,8138.75
50,-15.9495,-11.9559,8144
51,-22.6058,7.33662,8149.23
52,3.67826,16.2131,8154.45
53,-10.1653,-8.70436,8159.66
54,13.4224,24.9255,8164.85
55,34.7954,52.2859,8170.04
56,12.9953,14.2969,8175.2
57,9.41482,9.11208,8180.36
58,15.7252,13.2328,8185.5
59,38.7506,-5.61025,8190.63
60,71.4724,18.3368,8195.75
61,33.8961,23.3399,8200.85
62,-28.0734,9.85893,8205.94
63,-27.1923,39.3818,8211.02
64,61.74,-21.272,6954.43
65,65.4662,-22.9458,6962.63
66,21.0456,-8.93408,6970.82
67,-27.7099,-12.2711,6978.98
68,-23.6584,-14.5508,6987.12
69,51.1201,-0.680117,6995.24
70,49.7,20.4993,7003.34
71,-16.8342,15.4519,7011.43
72,3.99447,-29.8531,7019.49
73,22.3517,-8.08092,7027.53
74,-3.07951,30.2744,7035.55
75,14.8539,-16.5159,7043.55
76,21.8279,-23.752,7051.53
77,2.53351,8.43496,7059.49
78,9.30332,-20.196,7067.43
79,1.49551,-33.8048,7075.36
80,-37.2768,20.3323,7083.26
81,-42.7036,53.1452,7091.14
82,-8.81154,9.90681,7099
83,0.564013,-20.0963,7106.84
84,-21.2233,6.58719,7114.67
85,-15.7943,9.73584,7122.47
86,7.07007,-8.78784,7130.26
87,-26.1145,-7.69653,7138.02
88,-49.2463,-12.325,7145.76
89,-8.16674,-7.82237,7153.49
90,-20.8806,19.332,7161.2
91,-30.1398,1.05553,7168.88
92,26.1448,-33.367,7176.55
93,19.2713,-4.54465,7184.2
94,12.3758,-5.11025,7191.83
95,29.2701,-37.1889,7199.44
96,0.653401,4.06339,7207.03
97,23.7864,30.1967,7214.61
98,35.9179,8.89254,7222.16
99,-13.2036,-6.68631,7229.7
100,0.38389,-37.7235,7237.21
101,37.6656,-19.9033,7244.71
102,29.0273,40.6903,7252.19
103,-14.7119,51.6129,7259.65
104,-30.8088,25.5509,7267.09
105,3.976,-15.1365,7274.51
106,-4.25774,-29.078,7281.92
107,-12.9526,-1.03962,7289.31
108,3.89251,25.0816,7296.67
109,-19.7919,41.9181,7304.02
110,-14.0767,12.8518,7311.35
111,3.68401,-40.455,7318.66
112,7.63017,-36.4904,7325.96
113,36.8865,-20.3343,7333.24
114,9.18895,-26.3471,7340.49
115,-21.2102,1.78055,7347.73
116,6.44127,26.2893,7354.95
117,-2.66676,-12.7163,7362.16
118,-1.61455,-19.9648,7369.34
119,14.1971,24.7656,7376.51
120,-18.2357,11.1195,7383.66
121,-21.0833,-6.13325,7390.79
122,-1.0697,-0.470585,7397.91
123,10.7392,-25.2627,7405
124,42.9912,-0.0269671,7412.08
125,34.5774,23.3833,7419.14
126,6.38782,-3.94,7426.19
127,5.06794,14.4656,7433.21
128,37.3985,1.59557,6656.61
129,48.0756,-25.4238,6665.56
130,46.5613,11.26,6674.49
131,38.8503,-0.300199,6683.39
132,12.8816,-2.75999,6692.27
133,1.33498,33.7522,6701.13
134,8.18939,32.6587,6709.96
135,5.5642,20.0448,6718.78
136,26.3802,1.43298,6727.57
137,35.0768,27.0604,6736.34
138,-10.5517,59.3646,6745.09
139,-35.2369,4.02495,6753.82
